fecha,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presmax,horapresmax,presmin,horapresmin,horaso2max_estacion29,horaso2max_estacion38,so2max_estacion38,target
751,254,17.1,0.0,10.4,70,23.8,56,99.0,1.4,6.1,71,8.6,989.8,14,985.9,19,11,13,609.4893162393163,425.62113127001066
752,254,20.6,0.0,14.9,68,26.4,66,14.0,2.2,8.6,73,7.7,986.6,16,980.7,19,11,13,609.4893162393163,425.62113127001066
755,254,19.3,0.0,12.1,64,26.5,56,13.0,1.7,6.4,66,11.2,982.3,16,976.5,15,11,13,609.4893162393163,425.62113127001066
758,254,19.6,15.0,14.3,48,24.9,40,21.0,1.9,11.4,67,4.4,981.6,19,978.5,13,11,13,609.4893162393163,425.62113127001066
768,254,18.8,0.0,13.3,25,24.2,24,34.0,3.3,10.8,111,6.2,982.1,7,978.1,13,11,13,609.4893162393163,425.62113127001066
829,254,16.6,0.0,11.0,51,22.1,66,28.0,2.8,12.5,58,8.6,985.9,7,981.6,1,11,13,609.4893162393163,425.62113127001066
830,254,18.0,0.0,11.0,38,25.1,66,29.0,2.8,11.4,46,9.5,986.8,14,982.3,19,11,13,609.4893162393163,425.62113127001066
833,254,19.7,0.0,15.8,81,23.6,66,28.0,4.7,15.0,132,8.6,985.5,14,983.1,0,11,13,609.4893162393163,425.62113127001066
695,254,22.0,0.0,17.4,40,26.6,33,28.0,5.6,19.7,76,10.8,988.4,4,984.3,18,11,13,609.4893162393163,425.62113127001066
696,254,22.6,0.0,16.5,24,28.8,24,30.0,3.1,10.0,137,12.0,989.8,15,986.6,13,11,13,609.4893162393163,425.62113127001066
662,254,23.3,0.0,15.5,68,31.1,57,14.0,1.7,6.9,117,12.1,989.8,20,984.0,19,11,13,609.4893162393163,425.62113127001066
663,254,24.6,0.0,17.0,64,32.3,22,13.0,3.1,11.4,112,9.5,985.4,20,979.6,6,11,13,609.4893162393163,425.62113127001066
664,254,22.4,0.0,15.6,40,29.1,24,33.0,2.5,7.8,58,11.3,986.0,4,982.1,10,11,13,609.4893162393163,425.62113127001066
737,254,22.2,0.0,14.9,70,29.4,57,32.0,2.8,8.6,47,12.0,988.1,7,985.0,18,11,13,609.4893162393163,425.62113127001066
791,254,22.4,0.0,14.2,34,30.7,66,99.0,3.6,12.5,71,10.0,988.7,14,984.3,19,11,13,609.4893162393163,425.62113127001066
659,254,22.4,0.4,15.1,38,29.7,54,14.0,3.1,10.0,29,11.8,987.6,9,981.5,18,11,13,609.4893162393163,425.62113127001066
723,254,21.0,4.8,16.0,74,26.1,35,14.0,3.1,15.0,92,6.7,984.2,9,976.7,19,11,13,609.4893162393163,425.62113127001066
722,254,15.0,15.0,12.4,53,17.5,44,33.0,1.7,14.4,95,0.2,977.1,16,972.8,18,11,13,609.4893162393163,425.62113127001066
721,254,19.0,0.0,13.2,38,24.8,66,28.0,3.1,14.4,20,6.8,981.0,14,974.3,0,11,13,609.4893162393163,425.62113127001066
720,254,16.2,5.2,11.9,51,20.5,37,22.0,1.4,12.8,137,3.0,981.9,2,975.6,15,11,13,609.4893162393163,425.62113127001066
719,254,16.2,0.0,10.6,30,21.8,60,28.0,1.7,6.9,20,5.9,976.1,3,974.4,0,11,13,609.4893162393163,425.62113127001066
718,254,15.5,34.6,12.1,24,18.9,35,28.0,1.9,9.7,101,0.6,980.0,7,973.5,11,11,13,609.4893162393163,425.62113127001066
717,254,15.3,1.0,11.9,41,18.7,61,33.0,4.4,12.5,61,3.9,988.0,7,980.0,10,11,13,609.4893162393163,425.62113127001066
716,254,16.4,0.2,11.7,67,21.2,23,33.0,5.6,17.5,67,5.3,990.5,7,986.4,12,11,13,609.4893162393163,425.62113127001066
724,254,17.7,0.0,11.8,68,23.6,57,32.0,5.8,15.0,7,12.6,992.4,18,989.5,15,11,13,609.4893162393163,425.62113127001066
715,254,19.4,0.0,12.5,34,26.2,54,30.0,4.7,15.3,137,12.6,992.7,11,988.7,19,11,13,609.4893162393163,425.62113127001066
713,254,21.6,0.0,14.7,38,28.5,56,31.0,4.7,13.1,49,12.7,991.2,16,985.7,15,11,13,609.4893162393163,425.62113127001066
712,254,23.1,0.0,15.3,63,30.9,65,29.0,2.8,9.4,39,12.7,987.7,7,984.4,18,11,13,609.4893162393163,425.62113127001066
711,254,25.2,0.0,17.1,38,33.2,60,30.0,2.8,8.6,75,12.7,990.4,14,987.5,19,11,13,609.4893162393163,425.62113127001066
710,254,26.2,0.0,16.9,63,35.4,31,14.0,1.4,8.1,61,12.6,993.4,19,989.9,18,11,13,609.4893162393163,425.62113127001066
709,254,20.6,0.0,15.2,25,26.0,62,30.0,6.9,17.8,56,12.4,998.8,7,991.7,10,11,13,609.4893162393163,425.62113127001066
708,254,20.6,0.6,13.4,38,27.8,57,32.0,2.2,14.4,105,12.0,999.5,11,994.0,15,11,13,609.4893162393163,425.62113127001066
707,254,20.6,11.8,16.8,67,24.5,31,30.0,1.7,8.9,117,2.4,996.3,14,993.8,13,11,13,609.4893162393163,425.62113127001066
706,254,22.0,0.0,14.6,32,29.4,69,30.0,2.5,9.4,85,12.6,997.5,14,993.0,19,11,13,609.4893162393163,425.62113127001066
714,254,23.8,0.0,17.4,64,30.2,32,13.0,2.8,9.4,91,12.1,996.4,15,992.9,18,11,13,609.4893162393163,425.62113127001066
725,254,23.8,0.0,15.7,70,31.8,31,17.0,2.5,7.8,112,12.8,995.6,5,988.5,15,11,13,609.4893162393163,425.62113127001066
726,254,23.8,0.0,15.3,63,32.4,54,30.0,1.7,8.3,17,12.7,989.0,16,981.2,19,11,13,609.4893162393163,425.62113127001066
727,254,23.6,0.0,15.2,38,32.1,25,16.0,1.7,10.0,61,12.7,985.9,14,980.2,18,11,13,609.4893162393163,425.62113127001066
746,254,24.0,9.8,16.6,38,31.4,56,35.0,2.8,16.7,92,8.5,985.3,3,979.7,12,11,13,609.4893162393163,425.62113127001066
745,254,24.0,2.0,17.4,38,30.7,25,14.0,1.4,8.3,71,9.2,985.9,4,982.8,0,11,13,609.4893162393163,425.62113127001066
744,254,23.2,0.0,17.1,38,29.2,10,13.0,1.1,7.8,136,6.4,986.2,9,981.5,18,11,13,609.4893162393163,425.62113127001066
743,254,23.8,25.4,16.6,25,30.9,22,34.0,2.2,15.8,32,6.6,982.0,16,973.7,12,11,13,609.4893162393163,425.62113127001066
742,254,18.6,0.0,14.5,38,22.6,24,31.0,5.8,18.6,86,9.7,981.0,7,974.1,7,11,13,609.4893162393163,425.62113127001066
741,254,19.6,0.0,13.5,40,25.6,33,32.0,4.7,15.0,110,13.0,983.1,11,979.8,19,11,13,609.4893162393163,425.62113127001066
740,254,22.9,0.2,15.4,34,30.4,68,31.0,3.1,16.1,61,11.1,982.0,16,973.7,18,11,13,609.4893162393163,425.62113127001066
739,254,16.4,0.6,12.4,16,20.3,27,32.0,6.9,16.7,24,5.8,984.1,7,977.8,0,11,13,609.4893162393163,425.62113127001066
738,254,16.6,0.0,11.2,24,22.1,61,32.0,7.2,19.2,33,12.6,987.9,3,983.7,3,11,13,609.4893162393163,425.62113127001066
736,254,17.2,0.0,12.4,34,22.0,40,31.0,7.5,16.7,135,12.9,988.5,11,986.1,18,11,13,609.4893162393163,425.62113127001066
735,254,18.7,0.0,13.4,24,24.0,22,30.0,4.2,15.0,52,7.6,988.1,16,982.5,17,11,13,609.4893162393163,425.62113127001066
734,254,19.6,2.4,13.4,25,25.7,27,29.0,1.1,9.7,97,2.2,982.5,16,971.3,21,11,13,609.4893162393163,425.62113127001066
733,254,18.4,1.0,11.5,56,25.2,71,28.0,1.9,12.5,58,7.5,980.0,4,973.6,10,11,13,609.4893162393163,425.62113127001066
732,254,19.5,0.0,13.7,42,25.3,66,23.0,3.1,11.4,94,11.2,987.3,7,979.7,15,11,13,609.4893162393163,425.62113127001066
731,254,21.6,0.0,14.5,38,28.8,53,35.0,2.5,8.3,24,10.1,989.8,14,986.2,18,11,13,609.4893162393163,425.62113127001066
730,254,21.5,2.2,15.4,38,27.6,68,32.0,3.6,10.0,61,8.3,991.3,15,987.6,15,11,13,609.4893162393163,425.62113127001066
729,254,20.0,3.8,14.3,38,25.7,25,32.0,2.5,13.3,108,4.9,989.6,11,984.6,13,11,13,609.4893162393163,425.62113127001066
728,254,19.5,8.6,14.2,48,24.8,17,29.0,3.3,10.8,20,11.9,988.2,16,984.0,15,11,13,609.4893162393163,425.62113127001066
705,254,20.1,0.0,12.9,30,27.3,57,30.0,1.1,9.7,85,9.6,986.6,4,983.0,18,11,13,609.4893162393163,425.62113127001066
747,254,23.3,0.0,16.1,37,30.5,16,99.0,1.7,8.1,71,9.3,990.0,7,986.0,18,11,13,609.4893162393163,425.62113127001066
704,254,24.8,0.0,16.8,38,32.8,68,30.0,2.2,10.0,41,11.6,992.0,11,987.7,18,11,13,609.4893162393163,425.62113127001066
702,254,26.0,0.0,18.9,63,33.1,54,33.0,3.9,15.6,117,13.3,993.9,7,990.1,15,11,13,609.4893162393163,425.62113127001066
678,254,25.4,0.0,18.3,32,32.5,17,30.0,4.4,15.0,25,13.3,994.1,2,987.2,19,11,13,609.4893162393163,425.62113127001066
677,254,27.2,0.0,18.0,40,36.5,33,13.0,2.2,8.9,96,12.6,989.2,9,983.0,18,11,13,609.4893162393163,425.62113127001066
676,254,28.0,0.0,20.9,38,35.1,29,21.0,2.2,12.8,102,7.4,987.3,6,983.4,18,11,13,609.4893162393163,425.62113127001066
675,254,27.2,9.0,18.7,63,35.6,24,17.0,2.5,12.5,111,8.5,987.4,4,981.7,18,11,13,609.4893162393163,425.62113127001066
674,254,26.2,3.2,19.2,25,33.2,21,17.0,2.2,8.9,105,7.2,985.6,20,981.0,12,11,13,609.4893162393163,425.62113127001066
673,254,25.9,0.0,17.4,34,34.4,65,30.0,1.9,6.1,52,13.3,986.0,14,983.6,10,11,13,609.4893162393163,425.62113127001066
672,254,28.4,0.0,21.0,40,35.8,4,30.0,1.9,11.7,97,13.2,988.1,14,984.0,19,11,13,609.4893162393163,425.62113127001066
671,254,26.5,0.0,20.2,25,32.8,25,31.0,4.7,14.7,96,13.0,988.2,11,983.9,18,11,13,609.4893162393163,425.62113127001066
679,254,27.0,0.0,18.3,38,35.8,64,30.0,3.1,10.0,28,11.1,986.4,16,979.4,19,11,13,609.4893162393163,425.62113127001066
670,254,28.7,0.0,21.0,38,36.4,54,33.0,3.6,15.3,67,11.5,984.4,4,979.3,18,11,13,609.4893162393163,425.62113127001066
668,254,24.2,0.0,18.1,25,30.4,59,31.0,5.3,18.3,84,11.1,989.2,14,983.6,15,11,13,609.4893162393163,425.62113127001066
667,254,21.8,0.0,16.6,70,26.9,61,30.0,6.9,17.5,4,13.2,992.4,7,989.0,15,11,13,609.4893162393163,425.62113127001066
666,254,23.2,0.0,14.5,63,32.0,25,32.0,5.3,12.8,44,13.2,993.2,9,989.2,18,11,13,609.4893162393163,425.62113127001066
665,254,27.5,0.0,19.4,37,35.6,33,31.0,3.3,12.5,117,13.1,991.9,16,986.1,6,11,13,609.4893162393163,425.62113127001066
661,254,23.7,0.0,17.4,25,30.0,40,33.0,9.2,20.8,22,13.0,989.5,11,987.0,13,11,13,609.4893162393163,425.62113127001066
680,254,24.2,0.0,15.0,34,33.3,33,31.0,4.4,16.1,69,12.9,988.8,9,984.0,19,11,13,609.4893162393163,425.62113127001066
681,254,26.6,0.0,17.9,38,35.3,61,27.0,3.1,16.4,95,7.5,989.4,19,983.6,13,11,13,609.4893162393163,425.62113127001066
701,254,28.8,1.4,21.6,25,35.9,33,26.0,1.7,11.1,122,6.1,987.8,11,983.5,18,11,13,609.4893162393163,425.62113127001066
700,254,26.6,0.0,19.7,25,33.5,55,31.0,4.7,15.3,36,12.6,988.8,7,983.8,13,11,13,609.4893162393163,425.62113127001066
699,254,25.9,0.0,18.2,38,33.6,33,33.0,3.3,13.3,105,12.6,989.9,11,985.4,19,11,13,609.4893162393163,425.62113127001066
698,254,25.4,0.8,20.2,38,30.6,55,11.0,2.5,8.9,35,4.9,991.2,19,986.6,19,11,13,609.4893162393163,425.62113127001066
697,254,25.6,0.0,19.6,68,31.5,22,33.0,5.6,15.0,93,12.7,990.8,14,987.1,15,11,13,609.4893162393163,425.62113127001066
694,254,23.1,0.0,16.7,63,29.5,61,32.0,4.4,15.6,4,10.6,989.8,16,984.3,18,11,13,609.4893162393163,425.62113127001066
693,254,22.2,0.0,16.4,48,28.0,40,33.0,6.1,16.7,67,12.1,989.9,3,987.8,13,11,13,609.4893162393163,425.62113127001066
692,254,23.4,0.0,16.7,63,30.2,69,32.0,5.3,15.6,127,12.4,991.0,14,986.8,18,11,13,609.4893162393163,425.62113127001066
691,254,22.7,0.0,16.7,32,28.7,66,33.0,6.9,16.7,67,12.8,989.3,11,985.3,18,11,13,609.4893162393163,425.62113127001066
690,254,26.6,0.0,17.3,38,35.8,64,32.0,2.2,11.4,59,12.8,987.8,14,982.5,15,11,13,609.4893162393163,425.62113127001066
689,254,28.2,0.0,18.2,38,38.2,65,14.0,1.1,10.8,89,12.5,985.8,11,981.2,19,11,13,609.4893162393163,425.62113127001066
688,254,29.4,0.0,21.6,38,37.3,66,14.0,3.1,11.1,33,12.3,987.4,7,982.9,18,11,13,609.4893162393163,425.62113127001066
687,254,29.0,0.2,20.8,38,37.2,22,15.0,2.5,10.8,17,8.5,989.1,11,984.3,18,11,13,609.4893162393163,425.62113127001066
686,254,28.8,0.0,20.7,38,36.8,55,13.0,1.4,8.3,32,6.9,990.4,11,985.1,6,11,13,609.4893162393163,425.62113127001066
685,254,29.4,0.0,21.6,40,37.1,69,99.0,3.6,13.9,71,11.3,987.3,9,982.0,19,11,13,609.4893162393163,425.62113127001066
684,254,26.4,0.0,19.9,40,33.0,55,32.0,5.3,14.4,54,12.1,987.0,4,983.3,18,11,13,609.4893162393163,425.62113127001066
683,254,27.2,0.0,17.8,68,36.5,25,30.0,2.2,15.8,59,12.4,987.1,9,981.0,19,11,13,609.4893162393163,425.62113127001066
703,254,29.6,0.0,21.0,64,38.3,38,32.0,1.9,10.0,41,12.2,987.1,11,982.7,19,11,13,609.4893162393163,425.62113127001066
748,254,31.6,0.2,22.2,64,41.1,57,14.0,3.3,11.4,29,12.1,986.8,11,980.7,19,11,13,609.4893162393163,425.62113127001066
749,254,29.4,0.4,22.6,66,36.2,54,31.0,4.2,14.7,91,9.9,986.3,14,982.9,18,11,13,609.4893162393163,425.62113127001066
750,254,28.9,0.0,20.5,44,37.3,17,29.0,3.1,12.2,59,10.9,987.9,11,982.7,18,11,13,609.4893162393163,425.62113127001066
814,254,31.8,2.8,23.4,64,40.2,53,26.0,2.5,16.9,144,8.0,987.0,8,982.1,18,11,13,609.4893162393163,425.62113127001066
813,254,31.4,0.0,21.8,63,41.0,60,16.0,1.4,6.4,32,12.2,985.9,11,982.3,19,11,13,609.4893162393163,425.62113127001066
812,254,28.0,0.0,22.4,25,33.5,40,31.0,6.4,20.8,61,12.2,988.2,4,984.2,10,11,13,609.4893162393163,425.62113127001066
811,254,24.5,0.0,19.8,25,29.2,22,29.0,6.9,17.2,99,9.9,987.9,4,984.9,19,11,13,609.4893162393163,425.62113127001066
810,254,23.2,0.0,18.3,70,28.2,40,33.0,7.8,18.6,70,11.9,987.1,16,983.1,18,11,13,609.4893162393163,425.62113127001066
809,254,23.9,0.0,18.1,38,29.7,56,99.0,5.8,15.8,71,12.3,987.1,14,983.2,18,11,13,609.4893162393163,425.62113127001066
808,254,27.1,0.0,18.1,38,36.1,64,30.0,2.2,9.4,136,12.3,985.3,11,981.3,15,11,13,609.4893162393163,425.62113127001066
807,254,29.1,0.0,19.5,64,38.7,68,99.0,2.2,8.1,71,11.5,986.9,11,982.9,15,11,13,609.4893162393163,425.62113127001066
806,254,32.4,0.0,23.4,68,41.3,69,30.0,2.8,18.9,13,9.6,990.7,4,983.6,15,11,13,609.4893162393163,425.62113127001066
805,254,32.0,0.0,23.0,68,40.9,69,28.0,3.6,16.9,56,9.2,989.7,11,984.5,18,11,13,609.4893162393163,425.62113127001066
804,254,31.6,0.0,23.4,63,39.9,56,17.0,2.8,13.3,143,10.7,988.2,16,981.1,19,11,13,609.4893162393163,425.62113127001066
803,254,29.6,0.0,23.3,48,35.9,61,99.0,2.2,9.2,71,6.3,983.7,7,981.7,19,11,13,609.4893162393163,425.62113127001066
802,254,26.9,1.0,21.9,25,31.9,21,24.0,2.2,11.7,26,3.1,985.9,7,981.3,19,11,13,609.4893162393163,425.62113127001066
801,254,26.4,0.0,18.2,40,34.6,57,99.0,1.9,10.0,71,8.9,986.6,20,980.5,19,11,13,609.4893162393163,425.62113127001066
800,254,26.1,0.0,18.4,38,33.8,55,33.0,2.8,11.4,145,11.7,986.6,7,982.6,19,11,13,609.4893162393163,425.62113127001066
799,254,27.0,0.0,19.1,64,34.9,66,30.0,3.3,11.4,110,11.6,986.7,14,981.3,18,11,13,609.4893162393163,425.62113127001066
798,254,28.8,0.0,21.5,25,36.2,55,32.0,2.2,14.4,57,10.8,983.4,16,977.9,18,11,13,609.4893162393163,425.62113127001066
797,254,24.6,0.0,18.3,64,30.9,22,31.0,3.3,12.8,25,11.8,984.5,11,981.1,15,11,13,609.4893162393163,425.62113127001066
796,254,25.7,0.0,17.6,60,33.8,32,35.0,2.5,13.6,89,10.2,986.0,3,981.0,13,11,13,609.4893162393163,425.62113127001066
815,254,24.6,0.0,20.7,64,28.5,55,99.0,1.4,5.3,71,0.2,986.1,15,983.3,18,11,13,609.4893162393163,425.62113127001066
817,254,28.5,0.0,19.2,40,37.8,25,15.0,2.2,11.1,17,12.0,983.5,16,975.8,19,11,13,609.4893162393163,425.62113127001066
838,254,30.1,0.0,20.9,64,39.3,69,12.0,3.3,13.1,24,11.8,980.8,7,975.7,18,11,13,609.4893162393163,425.62113127001066
818,254,30.6,0.0,22.5,81,38.8,55,33.0,2.2,13.9,144,11.3,987.8,7,980.8,10,11,13,609.4893162393163,425.62113127001066
837,254,26.4,0.0,19.9,38,32.9,61,32.0,4.2,13.6,26,11.7,992.4,7,987.8,10,11,13,609.4893162393163,425.62113127001066
836,254,24.8,0.0,19.5,41,30.2,69,31.0,5.3,15.3,30,11.5,992.6,9,987.8,19,11,13,609.4893162393163,425.62113127001066
835,254,25.0,0.0,17.9,64,32.0,57,32.0,3.6,13.9,85,11.5,989.9,9,984.2,15,11,13,609.4893162393163,425.62113127001066
834,254,28.2,0.0,18.0,63,38.3,33,29.0,1.1,11.4,42,11.4,987.0,14,982.8,15,11,13,609.4893162393163,425.62113127001066
832,254,29.1,0.0,21.1,64,37.1,64,32.0,2.8,12.2,44,11.3,989.6,19,985.6,18,11,13,609.4893162393163,425.62113127001066
831,254,29.8,0.0,21.4,66,38.1,33,34.0,2.2,13.3,97,11.4,988.5,16,981.7,19,11,13,609.4893162393163,425.62113127001066
828,254,23.6,0.0,18.2,41,29.1,24,32.0,5.6,17.5,30,7.9,982.8,16,976.2,12,11,13,609.4893162393163,425.62113127001066
827,254,20.0,0.0,15.3,25,24.8,69,34.0,6.9,18.9,95,10.9,982.2,7,975.8,13,11,13,609.4893162393163,425.62113127001066
826,254,18.4,0.0,14.1,41,22.8,31,32.0,6.4,16.4,88,11.4,989.2,7,982.2,15,11,13,609.4893162393163,425.62113127001066
825,254,20.2,0.0,13.3,41,27.1,57,30.0,2.2,11.4,59,10.5,990.4,15,985.4,19,11,13,609.4893162393163,425.62113127001066
824,254,22.0,0.0,15.0,37,29.0,61,32.0,1.9,13.6,54,6.5,987.0,16,981.9,18,11,13,609.4893162393163,425.62113127001066
823,254,22.7,0.0,17.0,74,28.4,69,99.0,3.9,13.6,71,11.4,990.2,7,985.3,15,11,13,609.4893162393163,425.62113127001066
822,254,22.9,0.0,13.0,64,32.8,55,31.0,1.4,5.8,44,11.4,993.1,15,989.8,13,11,13,609.4893162393163,425.62113127001066
821,254,25.2,0.0,15.8,64,34.7,55,13.0,2.2,7.5,121,11.4,994.7,15,989.2,19,11,13,609.4893162393163,425.62113127001066
820,254,24.8,0.0,17.5,44,32.2,23,31.0,3.3,14.7,142,11.3,991.6,19,987.2,18,11,13,609.4893162393163,425.62113127001066
819,254,21.4,0.0,17.2,25,25.5,55,31.0,5.3,18.3,117,10.7,990.0,16,986.5,13,11,13,609.4893162393163,425.62113127001066
795,254,20.2,0.0,15.1,64,25.2,56,99.0,6.7,17.5,71,11.3,993.1,7,988.4,15,11,13,609.4893162393163,425.62113127001066
794,254,21.6,0.0,13.8,64,29.5,33,29.0,1.9,9.7,41,10.8,995.0,14,991.1,19,11,13,609.4893162393163,425.62113127001066
793,254,23.0,2.6,15.2,64,30.8,57,9.0,0.6,10.8,144,7.0,992.9,15,987.6,19,11,13,609.4893162393163,425.62113127001066
839,254,24.2,0.0,16.4,37,32.0,53,99.0,3.6,13.3,71,10.8,990.6,16,984.8,18,11,13,609.4893162393163,425.62113127001066
767,254,24.6,0.0,17.6,70,31.7,55,30.0,1.9,8.9,39,11.2,986.8,16,983.3,15,11,13,609.4893162393163,425.62113127001066
766,254,25.4,0.0,17.3,39,33.5,25,30.0,1.9,7.8,60,11.0,991.1,4,986.4,10,11,13,609.4893162393163,425.62113127001066
765,254,25.8,0.0,16.1,39,35.4,66,8.0,1.7,7.8,46,10.5,993.6,14,989.9,13,11,13,609.4893162393163,425.62113127001066
764,254,26.3,0.6,17.8,64,34.8,56,14.0,3.1,10.6,67,8.9,993.1,15,988.5,18,11,13,609.4893162393163,425.62113127001066
763,254,26.4,0.0,19.2,39,33.5,66,99.0,1.4,7.8,71,9.6,992.4,15,987.4,19,11,13,609.4893162393163,425.62113127001066
762,254,27.0,2.2,18.7,44,35.3,32,12.0,0.8,6.9,124,10.1,990.1,11,985.0,15,11,13,609.4893162393163,425.62113127001066
761,254,26.0,0.4,21.2,60,30.9,24,99.0,2.8,9.7,71,3.2,986.8,16,982.3,19,11,13,609.4893162393163,425.62113127001066
769,254,22.0,14.0,17.7,25,26.3,27,13.0,2.8,11.4,100,0.8,984.9,19,982.3,5,11,13,609.4893162393163,425.62113127001066
760,254,22.0,0.6,16.7,38,27.3,71,26.0,1.4,9.7,37,2.6,986.0,4,982.8,12,11,13,609.4893162393163,425.62113127001066
757,254,22.0,0.0,16.5,39,27.5,26,30.0,2.2,12.8,32,6.3,987.0,19,984.7,12,11,13,609.4893162393163,425.62113127001066
756,254,22.4,0.0,18.5,26,26.4,56,31.0,3.3,10.6,38,8.0,987.9,19,985.2,13,11,13,609.4893162393163,425.62113127001066
754,254,21.6,0.0,15.7,39,27.5,31,99.0,1.9,6.9,105,7.860716348931254,987.0,14,981.3,18,11,13,609.4893162393163,425.62113127001066
753,254,22.1,0.0,16.1,38,28.1,24,28.0,2.2,10.8,116,5.8,982.7,11,980.2,12,11,13,609.4893162393163,425.62113127001066
771,254,23.0,0.0,19.1,32,27.0,22,28.0,3.1,16.1,26,4.7,982.9,6,980.3,12,11,13,609.4893162393163,425.62113127001066
786,254,16.2,0.0,12.8,64,19.6,56,31.0,7.5,21.7,83,8.6,991.6,6,982.5,10,11,13,609.4893162393163,425.62113127001066
785,254,17.2,1.4,12.6,24,21.9,22,33.0,5.6,16.9,38,7.1,990.9,16,978.4,22,11,13,609.4893162393163,425.62113127001066
784,254,14.8,0.0,10.8,81,18.8,56,33.0,7.5,22.2,76,10.4,987.7,7,979.9,10,11,13,609.4893162393163,425.62113127001066
783,254,16.8,0.0,12.0,39,21.5,53,31.0,5.8,16.9,20,10.3,989.7,3,986.1,15,11,13,609.4893162393163,425.62113127001066
782,254,16.6,0.0,8.5,81,24.7,31,31.0,0.8,7.2,59,10.3,990.8,15,986.0,13,11,13,609.4893162393163,425.62113127001066
781,254,18.7,0.0,9.4,39,28.0,54,15.0,1.7,5.8,115,10.3,987.5,14,981.1,17,11,13,609.4893162393163,425.62113127001066
780,254,19.0,0.0,12.6,39,25.4,22,29.0,1.7,11.9,39,8.4,981.2,16,971.3,17,11,13,609.4893162393163,425.62113127001066
779,254,15.0,11.4,9.3,80,20.6,47,30.0,3.9,17.8,49,1.9,971.3,16,960.5,2,11,13,609.4893162393163,425.62113127001066
778,254,16.0,0.0,11.7,68,20.4,71,30.0,5.8,18.3,9,6.9,978.2,3,968.9,10,11,13,609.4893162393163,425.62113127001066
776,254,14.5,1.0,9.2,25,19.8,18,28.0,3.1,13.6,35,3.8,981.9,7,975.4,16,11,13,609.4893162393163,425.62113127001066
775,254,14.0,0.0,7.3,51,20.7,69,31.0,1.4,8.6,39,10.0,989.3,4,981.8,10,11,13,609.4893162393163,425.62113127001066
660,254,18.0,0.0,10.2,42,25.9,24,32.0,1.4,7.5,92,8.6,991.3,15,988.7,0,11,13,609.4893162393163,425.62113127001066
603,254,19.2,0.0,13.6,39,24.9,59,32.0,3.9,13.3,6,10.1,994.4,4,990.5,10,11,13,609.4893162393163,425.62113127001066
599,254,19.4,0.0,12.1,81,26.7,71,29.0,0.8,8.6,105,8.5,994.8,11,990.4,15,11,13,609.4893162393163,425.62113127001066
600,254,20.2,0.0,13.2,81,27.2,69,30.0,1.1,10.0,57,10.0,993.1,15,990.1,13,11,13,609.4893162393163,425.62113127001066
606,254,17.4,0.0,12.8,25,22.1,21,33.0,5.6,18.1,100,9.3,995.1,7,992.6,12,11,13,609.4893162393163,425.62113127001066
635,254,14.1,0.0,10.8,64,17.4,54,31.0,7.5,20.0,70,9.0,995.1,20,992.8,5,11,13,609.4893162393163,425.62113127001066
636,254,14.2,0.0,10.7,81,17.8,34,31.0,6.4,19.7,87,9.7,994.0,16,987.9,17,11,13,609.4893162393163,425.62113127001066
637,254,15.8,0.6,11.4,49,20.3,62,35.0,5.3,15.6,83,6.6,987.9,16,983.2,15,11,13,609.4893162393163,425.62113127001066
639,254,12.7,0.0,9.0,25,16.4,48,32.0,5.3,17.2,135,8.2,985.3,14,981.4,8,11,13,609.4893162393163,425.62113127001066
642,254,12.4,0.0,8.6,68,16.1,34,33.0,5.6,17.2,18,8.7,988.6,7,985.3,10,11,13,609.4893162393163,425.62113127001066
643,254,12.3,0.0,7.7,25,16.9,56,31.0,3.1,13.6,107,9.4,988.6,16,986.7,13,11,13,609.4893162393163,425.62113127001066
644,254,12.0,0.0,3.9,74,20.2,54,99.0,0.8,5.0,68,9.4,989.3,7,986.2,13,11,13,609.4893162393163,425.62113127001066
645,254,13.7,0.0,4.9,66,22.5,22,2.0,1.1,4.4,121,9.0,992.3,19,989.2,18,11,13,609.4893162393163,425.62113127001066
646,254,15.0,0.0,5.7,81,24.2,53,14.0,3.3,12.2,96,7.1,990.9,5,985.2,15,11,13,609.4893162393163,425.62113127001066
605,254,17.6,0.8,15.0,64,20.2,56,15.0,6.1,19.4,26,0.6,986.4,20,976.2,17,11,13,609.4893162393163,425.62113127001066
647,254,20.8,0.0,16.2,79,25.3,7,14.0,2.5,13.9,105,5.0,983.6,3,976.7,10,11,13,609.4893162393163,425.62113127001066
649,254,17.9,1.2,15.9,41,19.9,67,12.0,3.1,9.7,86,0.6,985.6,7,982.5,5,11,13,609.4893162393163,425.62113127001066
650,254,16.6,0.0,12.1,25,21.0,34,27.0,3.3,11.9,18,7.4,993.0,7,985.5,10,11,13,609.4893162393163,425.62113127001066
651,254,16.0,0.0,10.3,28,21.7,23,26.0,2.8,11.7,106,8.9,993.8,14,988.8,17,11,13,609.4893162393163,425.62113127001066
652,254,16.8,3.6,12.5,73,21.0,37,24.0,2.8,14.2,146,3.6,988.8,16,978.7,21,11,13,609.4893162393163,425.62113127001066
653,254,12.5,0.0,8.3,41,16.7,24,33.0,4.2,16.4,121,8.5,988.2,14,980.6,10,11,13,609.4893162393163,425.62113127001066
